Date;Zone;Consommation_totale;Consommation_industrielle_(hors_SFM);Consommation_distribution_publique;Consommation_SFM;Consommation_PIRR;Prevision_realisee_en_J-5_prevision_totale_GRTgaz;Prevision_realisee_en_J-4_prevision_totale_GRTgaz;Prevision_realisee_en_J-3_prevision_totale_GRTgaz;Prevision_realisee_en_J-2_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_avant_17h_prevision_totale_GRTgaz;Prevision_realisee_en_J_avant_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J_apres_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J-5_indus_hors_SFM;Prevision_realisee_en_J-4_indus_hors_SFM;Prevision_realisee_en_J-3_indus_hors_SFM;Prevision_realisee_en_J-2_indus_hors_SFM;Prevision_realisee_en_J-1_avant_17h_indus_hors_SFM;Prevision_realisee_en_J-1_apres_17h_indus_hors_SFM;Prevision_realisee_en_J_avant_15h_indus_hors_SFM;Prevision_realisee_en_J_apres_15h_indus_hors_SFM;Prevision_realisee_en_J-5_distribution_publique;Prevision_realisee_en_J-4_distribution_publique;Prevision_realisee_en_J-3_distribution_publique;Prevision_realisee_en_J-2_distribution_publique; Prevision_realisee_en_J-1_avant_17h_distribution_publique;Prevision_realisee_en_J-1_apres_17h_distribution_publique;Prevision_realisee_en_J_avant_15h_distribution_publique;Prevision_realisee_en_J_apres_15h_distribution_publique;Prevision_realisee_en_J-5_SFM;Prevision_realisee_en_J-4_SFM;Prevision_realisee_en_J-3_SFM;Prevision_realisee_en_J-2_SFM; Prevision_realisee_en_J-1_avant_17h_SFM;Prevision_realisee_en_J-1_apres_17h_SFM;Prevision_realisee_en_J_avant_15h_SFM;Prevision_realisee_en_J_apres_15h_SFM;Prevision_realisee_en_J-5_PIRR;Prevision_realisee_en_J-4_PIRR;Prevision_realisee_en_J-3_PIRR;Prevision_realisee_en_J-2_PIRR; Prevision_realisee_en_J-1_avant_17h_PIRR;Prevision_realisee_en_J-1_apres_17h_PIRR;Prevision_realisee_en_J_avant_15h_PIRR;Prevision_realisee_en_J_apres_15h_PIRR;Prevision_expediteurs_J-1_14H;Prevision_expediteurs_J-1_16H;Prevision_expediteurs_J-1_18H;Prevision_expediteurs_J-1_20H;Prevision_expediteurs_J-1_21H;Prevision_expediteurs_J-1_22H;Prevision_expediteurs_J-1_23H;Prevision_expediteurs_J-1_00H;Prevision_expediteurs_J-1_01H;Prevision_expediteurs_J-1_02H;Prevision_expediteurs_J-1_03H;Prevision_expediteurs_J_04H;Prevision_expediteurs_J_05H;Prevision_expediteurs_J_06H;Prevision_expediteurs_J_07H;Prevision_expediteurs_J_08H;Prevision_expediteurs_J_09H;Prevision_expediteurs_J_10H;Prevision_expediteurs_J_11H;Prevision_expediteurs_J_12H;Prevision_expediteurs_J_13H;Prevision_expediteurs_J_14H;Prevision_expediteurs_J_15H;Prevision_expediteurs_J_16H;Prevision_expediteurs_J_17H;Prevision_expediteurs_J_18H;Prevision_expediteurs_J_19H;Prevision_expediteurs_J_20H;Prevision_expediteurs_J_21H;Prevision_expediteurs_J_22H;Prevision_expediteurs_J_23H;Prevision_expediteurs_J_00H;Prevision_expediteurs_J_01H;Prevision_expediteurs_J_02H;Prevision_expediteurs_J_03H;Temperature_moyenne
17/02/2016;Nord;1689297890;327878495;1210868231;147857408;2693756;1618524555;1667398769;1647838253;1676360060;1662555465;1667584933;1668758426;1693874968;335910325;335987142;327826031;336494581;316139548;316132240;324708867;329266048;1212750364;1263573557;1243138608;1266878885;1223003750;1223022906;1201743865;1211191127;58733816;56831112;65733614;61853701;117052318;120906736;134867885;146011849;11130050;11006958;11140000;11132893;6359849;7523051;7437809;7405944;1551666142;1596468060;1599552576;1637356515;1677619515;1677619515;1684000515;1684000515;1684000515;1684000515;1684000515;1684000515;1684000515;1684000515;1684000515;1685524206;1685524206;1684587667;1677610667;1678421549;1681497938;1681822958;1686010121;1681401225;1650829662;1653343638;1664016258;1662205258;1662205258;1662205258;1662182258;1659089520;1668987127;1668987127;1668987127;
18/02/2016;Nord;1645752355;325230003;1178726410;139100977;2694965;1604422208;1587484351;1638931816;1620124845;1366466181;1653925243;1633788735;1646029090;330989218;325339481;335665603;325024968;310924193;339308682;325168504;327985858;1209439229;1193282187;1231114252;1209869081;933290695;1192182224;1183721849;1173765951;53062163;57852398;61271487;74306190;115796664;114809481;117326075;136744063;10931598;11010285;10880474;10924606;6454629;7624856;7572307;7533218;1475888854;1540495730;1555917051;1585708347;1606425347;1606425347;1606396347;1606421236;1606421236;1607201236;1607201236;1607201236;1607201236;1589157236;1595206236;1595716017;1598223017;1631884869;1622884869;1631369449;1627993359;1627993347;1627015960;1620900465;1624335984;1634951698;1631702513;1631702513;1639570513;1639570513;1639570513;1639748213;1639748213;1639748213;1639748213;
19/02/2016;Nord;1412837775;303533418;1022419875;84191397;2693085;1499493606;1524593902;1490604061;1511365316;1526306176;1513743519;1424553193;1407748472;312898296;318446569;311462108;320433614;319192572;319177602;310317710;306771811;1126645645;1148359867;1110852445;1109660129;1090581537;1090595031;1029522158;1009379902;48984259;47223923;57592950;70481199;110416119;96729820;77494125;84399711;10965406;10563543;10696558;10790374;6115948;7241066;7219200;7197048;1352903707;1397838716;1442157968;1465456724;1484648724;1484648724;1484648724;1484648724;1484920925;1484920925;1484920925;1484920925;1484920925;1484920925;1484920925;1472638078;1472638078;1467331809;1467331809;1467423531;1469794013;1469793998;1468586959;1459195902;1458823585;1455031803;1452952208;1450359724;1435359724;1432159724;1432159724;1431991464;1431991464;1431991464;1431991464;
20/02/2016;Nord;1063691950;264321696;796525111;168918;2676225;1259693498;1268910173;1161766161;1147232041;1099726941;1100897711;1070249343;1055090477;291532378;284103105;288912177;286925434;288407330;288336431;263110016;264293257;931782738;947988239;862600255;849993922;805100684;805250776;799837823;783613813;26538702;27000503;384015;480266;384015;384015;358081;234088;9839680;9818326;9869714;9832419;5834912;6926489;6943423;6949319;1052815966;1068408774;1074808780;1065683449;1042683449;1041283449;1041283449;1041479529;1041479529;1041479529;1041479529;1041479529;1041479529;1041479529;1041479529;1041479529;1040441627;1040441627;1040441627;1038877217;1034233372;1034310781;1033374628;1034361846;1033931511;1033271919;1033271919;1033271919;1059191003;1059191003;1064404580;1064404580;1064327349;1064327349;1064327349;
21/02/2016;Nord;968128694;260581151;704749503;126919;2671121;1115152048;1106934358;1035676963;1036293005;992606045;993764043;935715101;952083493;279208475;287328266;283744491;283757834;266945537;266925564;259858013;261871474;810024418;788561384;742010364;742207294;719262594;719331537;664617519;670219125;16725876;21624090;856240;1379595;877292;877292;4643255;13401571;9193279;9420618;9065868;8948282;5520622;6629650;6596314;6591323;1071007291;1072226388;1068617886;1067787366;1067787366;1067787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1064787366;1061783969;1061783969;1061402817;1061402817;1019902697;1022165561;1024929280;1024786813;1024786813;1025786813;1025048777;986048777;985563777;978159122;977351106;977351106;977409684;977409684;
22/02/2016;Nord;1098959739;282901339;781711892;31661002;2685506;1315033785;1251404835;1257540092;1124414860;1142859381;1140006777;1099952751;1090953488;317069343;310891539;310971971;290537074;282541125;282523342;281034936;281037546;958167640;910355181;910072939;810346874;805941057;806109815;787506453;772111211;30253233;21023368;27915078;14870509;49335538;45178707;25179073;31545329;9543569;9134747;8580104;8660403;5041661;6194913;6232289;6259402;1174392926;1162447959;1165513309;1153044293;1158628808;1158128808;1158128808;1158263182;1158263182;1158263182;1158263182;1158263182;1158263182;1158263182;1158263183;1158297183;1155923685;1151048609;1151048609;1154343678;1145976971;1145992314;1150050125;1142255067;1124911206;1140204798;1124070243;1124070243;1124070243;1124070243;1123610243;1124390221;1124390221;1124390221;1124390221;
23/02/2016;Nord;1321261655;301362335;914015252;103184373;2699695;1366194741;1357813126;1194169116;1317490656;1239099055;1240045000;1304740793;1322457346;320569833;320579869;298178338;298225607;295262290;295168222;290570786;300919857;991826682;992382003;856987612;957245270;854242107;854242841;911435499;906206444;43263099;34970952;29212614;51950917;84238875;84273090;96244863;108853052;10535127;9880302;9790552;10068862;5355783;6360847;6489645;6477993;1198743430;1234264601;1277522179;1343704363;1316668041;1316668041;1333906041;1333906041;1337936163;1337936163;1337936163;1337936163;1337936163;1337936163;1337936163;1337936163;1331139627;1348131048;1348131048;1348131048;1326618504;1326077941;1324543100;1329452556;1329597001;1329895046;1327963181;1326633711;1326633711;1330255711;1330255711;1330389113;1330574433;1330574433;1330574433;
24/02/2016;Nord;1435530710;308618572;1018021412;106194514;2696212;1428967603;1312246824;1449168685;1421320807;1433347652;1432290415;1413759280;1429494409;320776138;305323866;305687569;302668603;298307132;298228640;302003659;308029629;1051566077;945797694;1068823598;1044053874;1023293946;1023328815;1010245899;1010620172;45919652;50528686;63876797;63610107;100808462;103825180;94511293;103841174;10705736;10596578;10780721;10988223;10938112;6907780;6998429;7003434;1329081439;1367106949;1372151939;1435962059;1462259059;1456036059;1456036059;1459146113;1459146113;1465370113;1465370113;1465370113;1465370113;1465370113;1465370115;1465370115;1466104198;1458059429;1458264927;1458285586;1416997122;1409412111;1410729736;1414617525;1412317180;1420071015;1417328785;1422471742;1420245742;1416372742;1413685742;1413718873;1420646511;1420646511;1420646511;
25/02/2016;Nord;1456107305;313216125;1037015825;103176290;2699065;1403972481;1514298716;1472545542;1453536900;1509606403;1511514598;1096365582;1461775124;311060057;313653404;307701720;303188260;319544268;319540216;257608317;314456094;1027347088;1130817369;1081155713;1073516314;1094593745;1094792056;734165136;1035390954;54639333;58504559;72450190;65507366;89559574;90070892;97446682;104750376;10926003;11323384;11237919;11324960;5908816;7111434;7145447;7177700;1316086719;1386403764;1415085503;1508653175;1508653175;1508653175;1502277175;1507147169;1507147169;1507147169;1506744939;1506744939;1506744939;1506744939;1506744939;1506744939;1505902065;1487785783;1485537401;1483972296;1483972296;1481473689;1482502810;1478379933;1476210059;1479690484;1477190768;1476780018;1479827018;1479827018;1479827018;1477241844;1477241844;1477241844;1477241844;
26/02/2016;Nord;1427327927;305478171;1046123526;73031153;2695077;1523230253;1457725080;1490110849;1489344483;1479100226;1278268459;1421195587;1427805484;306271487;302948756;301708119;309136261;306018858;295745056;304804254;306407488;1141164172;1083925309;1119678779;1111395582;1104268728;911183244;1040622388;1040868064;64188251;59561646;57213043;57307670;57307670;64406061;68680794;73419429;11606343;11289369;11510908;11504970;11504970;6934098;7088151;7110503;1361924641;1371532728;1363997237;1433228591;1435240591;1453433591;1453433591;1453067513;1447116513;1447116513;1447116513;1449216513;1449216513;1449216513;1453205513;1453704432;1453704432;1447624793;1447624793;1446978180;1444872180;1433091752;1429794933;1425801018;1423052018;1420111784;1422016542;1422076212;1422076212;1422045226;1436966276;1437221103;1435512673;1435512673;1435512673;
27/02/2016;Nord;1273576140;279635741;991067312;190723;2682364;1306612444;1371858698;1379406665;855179412;1303694882;1304892172;1246035257;1269344876;272758013;276458395;285513595;93399636;286146602;286111677;272646034;278003583;962104250;1021125076;1071177732;749927070;1011128527;1011176430;965875312;983956881;60497845;62809849;11171451;384015;384015;384015;364683;243716;11252336;11465378;11543887;11468691;6035738;7220050;7149228;7140696;1147006239;1203250664;1230537587;1237059735;1237059735;1237059735;1237059735;1237059735;1237064111;1246525857;1246525857;1246525857;1246525857;1246525857;1246525858;1246525858;1246907172;1237311150;1237311150;1237311150;1239207320;1244359764;1244157387;1243631639;1245179118;1242029026;1241918580;1241918580;1241913593;1241913593;1241913593;1238932961;1238932961;1238932961;1242932961;
28/02/2016;Nord;1322505697;280918715;1035981237;2926957;2678788;1362317926;1429289577;966523054;1301111066;1273472640;1274384420;1290899398;1317585652;273171522;283562768;100781503;278739125;274793584;274706302;278948302;281032199;1016361062;1072011174;853946609;1010204540;992581252;992361659;1003439264;1027423348;61517615;62338467;499015;882374;416098;416098;1658877;2269730;11267727;11377168;11295927;11285027;5681706;6900361;6852955;6860375;1237299245;1236234679;1236711439;1232503688;1232503688;1232503688;1232503688;1232511295;1234252957;1234252957;1234252957;1234252957;1234252957;1234252957;1234252957;1234252957;1234252957;1243320098;1243320099;1245544997;1251851323;1252600800;1252264072;1249546330;1249758648;1255868677;1253820042;1254134106;1255667913;1255667913;1269735327;1266592616;1266592616;1266592616;1266592616;
29/02/2016;Nord;1477826696;298669857;1092640351;83819801;2696687;1581472011;1282733469;1500631096;1485443803;1544814932;1545376768;1509492779;1481492315;342037585;176417800;331847920;328496869;317795468;317760133;298810712;297511492;1155922375;1020672265;1100217862;1100531095;1128238374;1127873782;1109273730;1090778604;71614582;73694741;56648932;44612996;93004908;92705315;94365502;86204424;11897469;11948663;11916382;11802843;5776182;7037538;7042835;6997795;1482431285;1467918012;1473843181;1473489181;1475264027;1475264027;1475264027;1475103270;1475136233;1475136233;1467218020;1467218020;1467218020;1467218020;1467218020;1467218020;1467218020;1467953470;1468187915;1446677023;1446677023;1474519003;1484672059;1490115856;1492936444;1481960885;1484905840;1483998314;1483998314;1483998314;1483998314;1483741693;1483741693;1480871020;1480871020;
01/03/2016;Nord;1424033133;297351104;1024798594;99192870;2690565;1281822863;1468357720;1488949262;1484719319;1464039692;1464787234;1423289135;1419817391;223329941;326776106;324011887;321780947;300755542;300729456;297567849;296698858;1001061562;1089150165;1111182660;1100104291;1062705154;1062498465;1025165548;1019616782;46022859;41293877;42194906;51220258;94613258;94351934;93408925;96346551;11408501;11137572;11559809;11613823;5965738;7207379;7146813;7155200;1256673566;1270003604;1351281791;1369807095;1369807095;1390284095;1390284095;1429419813;1429417454;1429417454;1429417454;1429417454;1429417454;1429417454;1429417454;1429872608;1428201916;1427944838;1427944838;1426730063;1426153446;1426920641;1419996403;1417010235;1413560466;1409262466;1411038517;1411610162;1410256096;1410256096;1410256096;1410575979;1410575979;1410272441;1410272441;
02/03/2016;Nord;1325880965;297917416;982529271;42744904;2689374;1348809555;1372819756;1369563431;1341630840;1312404189;1313148057;1252132092;1321076426;323602746;320164180;321035383;316044361;313572683;313537169;283656987;295759268;983323498;1000701615;990319641;991412193;973028637;972692793;934572632;975705060;31259524;40774443;47083697;23137005;19639832;19639832;26573232;42243527;10623787;11179518;11124710;11037281;6163037;7278263;7329241;7368571;1159232526;1218321135;1234932966;1279399810;1279399810;1265739810;1265739810;1265739810;1279739810;1279739810;1279739810;1279739810;1279739810;1279739810;1279739810;1259376037;1281976112;1274108018;1273910232;1263910091;1264551575;1288244449;1289359541;1292949930;1302145148;1300625496;1290171895;1287414615;1287414615;1287414615;1287414615;1285159788;1285159788;1285159788;1285159788;
03/03/2016;Nord;1399345749;305733274;992175069;98736434;2700972;1370293963;1366015198;1380040543;1339033774;1325834562;1337729273;1421635245;1389238906;322957348;326837093;321439188;317669645;295863426;295847812;303873064;304827391;1000028745;997655005;1003462452;978295974;960520819;960304215;1014939247;981067817;36727621;31102232;44683005;32570323;63755019;74708021;96008948;96516720;10580249;10420868;10455898;10497832;5695298;6869225;6813986;6826978;1222613136;1244576332;1286767378;1351647658;1351647658;1351647658;1351647658;1343350599;1343350599;1343358562;1343358562;1343358562;1343358562;1343358562;1343358564;1343358564;1344522667;1347507291;1347680840;1347862830;1354703348;1354838747;1352933108;1361168973;1367682685;1372055012;1375267818;1375331818;1375490818;1386276423;1386276423;1386023249;1385565755;1385565755;1385565755;
04/03/2016;Nord;1362673380;297202614;966903041;95872235;2695490;1371191814;1350249948;1343447528;1308495688;1375232825;1377161351;1374433709;1355880145;325244270;318549847;316271824;300654391;310342165;310314982;297533256;296419728;1002120975;983876323;989362238;970285058;997387768;997041653;986667634;961433140;33689080;37364441;27384923;26889901;61749074;62795799;83140679;90903166;10137489;10459337;10428543;10666338;5753818;7008917;7092140;7124111;1226125353;1238044365;1249191271;1353093965;1353479965;1353479965;1353563084;1353085791;1353085791;1353085791;1353085791;1353085791;1353085791;1353085791;1353085791;1354817458;1353921412;1344857804;1344915203;1344791270;1348679436;1349695423;1350634497;1358839426;1357545070;1359922313;1363607748;1363587412;1349658412;1349658412;1349658412;1349918635;1349918635;1349918635;1349918635;
05/03/2016;Nord;1232947573;277794688;945962459;6506848;2683578;1330117649;1369340275;1283650081;1300007214;1268744540;1269637820;1253476192;1235204441;301144832;302173210;287435191;295725755;287388600;287338667;275673086;276941370;976171087;1017934547;980916294;993643933;971260299;971073276;960329797;944833423;42477177;38735321;4970898;384015;4412982;4412982;10636082;6577331;10324553;10497197;10327698;10253511;5682659;6812895;6837227;6852317;1145254090;1167677662;1162297432;1275865824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254933824;1254932513;1254932513;1258400000;1258400000;1258401118;1233165159;1232987743;1231620955;1229730584;1229404073;1228620306;1227882488;1227112488;1226862488;1226862488;1226862488;1227531567;1227291567;1227291567;1227291567;
06/03/2016;Nord;1236352186;281165425;950206796;2293612;2686353;1412502143;1368585672;1344184980;1298474871;1277842511;1274651090;1250012400;1246035268;303530199;291180633;298508824;292295356;285381367;285376755;274659790;284268900;1054943182;1023053377;1034399720;990902097;982083315;981763441;963805187;950438178;43525962;44049973;1013348;4997033;4782478;798793;4814941;4597104;10502800;10301689;10263088;10280385;5595351;6712101;6732482;6731086;1264141405;1259036678;1259194062;1259194062;1259194062;1259194062;1259194062;1258620025;1258620025;1258620025;1258620025;1258620025;1258620025;1258620025;1258620027;1257580674;1257013349;1258354963;1258354963;1258098581;1258391831;1257388211;1136649797;1134865708;1184166452;1180772983;1180241965;1179590310;1120056523;1120056523;1120056523;1115746937;1115746937;1182199928;1182199928;
07/03/2016;Nord;1511553030;318167826;1095077106;95589013;2719085;1526102309;1527492894;1501696568;1522132294;1549750388;1551408209;1516833865;1513289944;320618870;325887143;318483126;319511030;311376587;311338712;321214436;317678094;1145407820;1141853450;1114598688;1122245362;1130248308;1129907769;1093139264;1093397314;49528840;49200022;58211230;69787577;102498465;103341858;95640888;95360024;10546779;10552279;10403524;10588325;5627028;6819870;6839277;6854512;1527016555;1423782703;1422697037;1468874319;1463166915;1463166915;1463166915;1463164547;1462903547;1455343547;1455343547;1455343547;1455343547;1455343547;1455343547;1490912967;1507817548;1493770382;1505684928;1505684738;1521876668;1523285356;1523283553;1512396243;1518631026;1522049253;1518076413;1504122985;1497459042;1502154042;1502044042;1502044042;1500634670;1500634670;1500634670;
08/03/2016;Nord;1429867664;306353829;1024424298;96381152;2708385;1532005512;1502086072;1513637225;1504571916;1492618368;1487309976;1449747664;1431423621;326951978;318277571;318196244;312373406;325900569;325844927;316839619;306552141;1137653369;1120081517;1116594356;1107722639;1068876702;1068564773;1031399147;1021336159;56580491;53054445;67857311;73594765;92054250;85845719;94487293;96483874;10819674;10672539;10989314;10881106;5786847;7054557;7021605;7051447;1314005923;1324483772;1361711798;1452655331;1464742331;1458886331;1458886331;1458886331;1458894064;1458894064;1458894064;1458894064;1458894064;1458894064;1458894064;1458894064;1458894064;1462598827;1462598827;1462380415;1473438911;1477596257;1480227312;1475701066;1488028633;1491609721;1489773215;1489439387;1489411387;1489384387;1489384387;1488931141;1487974526;1487974526;1487974526;
09/03/2016;Nord;1396464675;300124017;1026655295;66976115;2709248;1465078527;1462113160;1474248364;1442119874;1389106369;1390290336;1402985991;1397764809;318034101;318877426;316758873;325510740;315250862;315185524;299687472;299269027;1084802142;1083868050;1078091814;1045069746;1004005562;1003840839;1031368728;1023971056;51634925;48866749;68848052;60833257;64166664;64395617;65024020;67600922;10607359;10500935;10549625;10706131;5683281;6868356;6905771;6923804;1351522994;1348697459;1371071689;1365740455;1365789455;1365924455;1365924455;1365924455;1365924455;1365924455;1365924455;1365924455;1365924455;1365924455;1365924455;1367348480;1367348480;1357759035;1357619398;1357174398;1358196179;1358057398;1355997110;1378276509;1381448124;1383103810;1382127493;1382010260;1382010260;1382010260;1381445679;1386406679;1386406679;1386406679;1386406679;
10/03/2016;Nord;1356426893;301162645;949191306;103365751;2707191;1371307536;1374020603;1399151123;1390007094;1391581691;1392455315;1369485049;1357937986;315954340;315305253;323701602;320185251;306420754;306368846;302948388;301453871;1005258436;1006106386;1009989518;1011512460;989594798;989401990;960081419;946663925;40443812;42714338;55567671;48523724;90281708;90281706;100015151;103399689;9650948;9894626;9892332;9785659;5284431;6402773;6440091;6420501;1239465183;1323135263;1336510846;1355785944;1355785944;1355785944;1355785944;1355789029;1355789029;1355789029;1355789029;1355789029;1355789029;1355789029;1369419029;1369419029;1368713904;1369758680;1369758680;1369328175;1385822650;1385561238;1388981991;1381619036;1385625799;1388957425;1389281114;1373909279;1374249279;1373549279;1373549279;1373841155;1373841155;1373841155;1373841155;
11/03/2016;Nord;1257215143;293262648;895356804;65892933;2702758;1253807053;1266725805;1335482963;1383827976;1291346813;1292171485;1265048786;1256704264;306657804;313246088;313977871;304123642;294955549;294944740;295782257;293841747;910190882;918969338;967421953;933234673;928091791;927747520;901533380;888234334;28041938;25789593;45026515;137532840;63520433;63525694;61775862;68651053;8916429;8720786;9056624;8936821;4779040;5953531;5957287;5977130;1222432411;1220755113;1213301007;1310994230;1310494230;1310094230;1310094230;1310090148;1310090148;1310090148;1310090148;1310090148;1310090148;1310090148;1310090148;1310090148;1311405691;1307549121;1307549121;1307549121;1308131052;1295820833;1293705632;1271364434;1259326722;1255152471;1255552031;1263295127;1263295127;1264255127;1263852911;1263912865;1263912865;1263912865;1263912865;
12/03/2016;Nord;1093962161;270371567;820770732;123116;2696746;1101667446;1135243928;1183622236;1178686272;1122137346;1122956949;1111225377;1091405154;288218869;286033820;284774495;283471644;277279888;277230381;265961790;269967766;795391716;824611256;889887505;886473474;825576817;825211267;829565920;815333274;11062826;16629645;672761;672761;14635975;14635975;9790702;174802;6994035;7969207;8287475;8068393;4644666;5879326;5906965;5929312;1141158888;1144954067;1117168736;1133225505;1133225505;1133225505;1133225505;1132971016;1132971016;1132971016;1132971016;1132971016;1132971016;1132971016;1132971016;1133078460;1133078460;1136383352;1136383352;1136383352;1120633522;1120615454;1120126806;1115781044;1115872411;1120089339;1118904436;1118457506;1118457506;1118866259;1110523317;1110349202;1110349202;1110349202;1110349202;
13/03/2016;Nord;1123726861;274614418;845284699;1140164;2687580;1105167966;1193887833;1169808118;1158999934;1113394151;1114713150;1112156651;1119833703;286263078;286701840;284168797;280504784;265556225;265583403;269492291;274677872;799129061;885439715;874913104;867870084;842229419;842402096;835991003;838674086;11746947;13280334;2218905;2129718;780041;780042;712621;604747;8028880;8465944;8507312;8495348;4828466;5947609;5960736;5876998;1119663887;1114682797;1115051733;1118101270;1118101270;1118101270;1118370313;1119155881;1119161407;1119161407;1119161407;1119161407;1119161407;1119161407;1119161407;1119161407;1118957681;1116328765;1116328765;1116328765;1110632490;1109569304;1110174118;1114351631;1114063400;1114357184;1113783363;1117393363;1117393363;1105393363;1105393363;1104546528;1104546528;1104546528;1104546528;
14/03/2016;Nord;1313248160;301992203;954351057;54194716;2710184;1339201825;1312196291;1273597794;1277195810;1286990783;1288083015;1277383150;1303394721;317142253;312890926;307882189;306153144;304941521;304931090;302228362;302276188;975605243;954700318;938137154;943540723;928450258;928300606;917119527;943542273;37198603;35367353;18311410;18300544;48578960;48578959;51811229;51337583;9255726;9237694;9267041;9201399;5020044;6272360;6224032;6238677;1300088943;1313429691;1305114989;1306480714;1306480714;1306480714;1306480714;1304604527;1304604527;1304604527;1304604527;1305082704;1305082704;1305082704;1305082704;1305082704;1305082704;1303666163;1303070532;1305287093;1310986648;1310847910;1292984937;1304903251;1304128418;1305465619;1299367504;1299349504;1299349504;1293749266;1290105203;1290105203;1289988596;1289988596;1289988596;
15/03/2016;Nord;1285416682;300983323;893412837;88315529;2704993;1314648016;1293516473;1235729227;1254723497;1305687100;1299697949;1287875933;1291999819;315078952;308927222;304009006;303435174;305900169;305838712;300617940;301246992;954887810;939778501;904896808;897231586;900537559;900437313;888731286;893533664;36177122;36304583;18283806;45393164;94394304;87334838;92488529;91141448;8504132;8506167;8539607;8663573;4855068;6087086;6038178;6077715;1143733028;1267539096;1291036109;1296493012;1309493012;1309493012;1310133012;1310551538;1310551538;1310552538;1310552538;1310552538;1310552538;1307834538;1308071538;1308071538;1308071538;1309829567;1309766737;1309727520;1310939682;1313781122;1312837919;1309219288;1312299800;1306335052;1306602841;1306951841;1306951841;1306295841;1307984774;1305044101;1305044101;1305044101;1305044101;
